"","pair","date","label","pair_index","sma14","sma50","sma200","c14vs50","c50vs200","c14vs200","ema","momentum","macd","cci","vhf","rsi"
"X1.1355","MCHI US Equity_EWH US Equity",2017-06-13,"act_1",1.43392054367263,1.00800866950811,0.99431916397003,0.986602852138965,1.01376771768475,1.00782109215916,1.02169648843274,1.00555485579536,-0.00922873030617155,1.06048935443696,-82.0323904340705,0.28609990735965,48.4425732536566
"X1.1356","MCHI US Equity_EWH US Equity",2017-06-14,"act_1",1.43536346769725,1.00646046964215,0.993542848690912,0.985704395455564,1.01300157408234,1.00795213379537,1.02105709813437,1.0039381370891,-0.00949729786732889,0.938224415582084,-69.8225792139746,0.277100430871794,49.079778274694
"X1.1357","MCHI US Equity_EWH US Equity",2017-06-15,"act_1",1.42773102641952,1.01025683369283,0.999008028656742,0.991015786559227,1.01125997460823,1.00806469705721,1.01941547994953,1.00806437108134,-0.00618951725310191,0.796407219234352,-125.140005212934,0.263446414105518,45.851672003773
"X1.1358","MCHI US Equity_EWH US Equity",2017-06-16,"act_1",1.43018788545645,1.00697390994983,0.997546998669352,0.989365132238021,1.00945009236963,1.00826981481834,1.01779805770189,1.00548830542408,-0.00517558224080727,0.646108291606449,-110.495940276526,0.232701602508606,47.0587650562462
"X1.1359","MCHI US Equity_EWH US Equity",2017-06-19,"act_1",1.43966642924976,0.999606003482543,0.991394323835855,0.982961429575351,1.00828296011915,1.00857906933759,1.01693308954593,0.999019214182619,0.011935402830239,0.487907024286191,-34.4752540830755,0.214374313522023,51.5464973444537
"X1.1360","MCHI US Equity_EWH US Equity",2017-06-20,"act_1",1.44072347755598,0.998997612356751,0.991087699053208,0.982376242917037,1.00798104275848,1.00886773901444,1.01691955557716,0.998514742262792,0.0105355920995382,0.337552954076853,-20.3375746913471,0.220629634179917,52.0348088424492
"X1.1361","MCHI US Equity_EWH US Equity",2017-06-21,"act_1",1.45344920335512,0.990881086000669,0.983054170079103,0.973951280741482,1.00796183583753,1.00934634977911,1.01738259971926,0.991135916368617,0.0137827741053578,0.202206682799419,88.4151713672751,0.177418846444975,57.5777230661977
"X1.1362","MCHI US Equity_EWH US Equity",2017-06-22,"act_2",1.45469844174594,0.990993524453355,0.982883364628348,0.973223320834881,1.00825139596098,1.00992582440912,1.01825912227754,0.991580131771147,0.01397496418996,0.0912377982852495,89.4822955030483,0.160723525246304,58.0897347042727
"X1.1363","MCHI US Equity_EWH US Equity",2017-06-23,"act_2",1.4610652573254,0.987532447048275,0.979370284388123,0.969142760594225,1.0083340926208,1.01055316534339,1.0189752090216,0.988957946912661,0.0076160539702812,0.00148644637335391,138.186060951795,0.156198229191478,60.6935563954553
"X1.1364","MCHI US Equity_EWH US Equity",2017-06-26,"act_1",1.46155781595603,0.988550315264864,0.979849986753966,0.968987669701227,1.0088792454238,1.01120996416403,1.02018874561084,0.990141371003848,0.00685937421008487,-0.0699957208653189,141.51906676241,0.16385395747926,60.8959667522137
"X1.1365","MCHI US Equity_EWH US Equity",2017-06-27,"act_1",1.45443405812761,0.994033723950228,0.985261360456786,0.973970424902707,1.00890359030154,1.01159268830489,1.02059949515359,0.99565890346913,-0.00663119919778943,-0.109632995332247,85.271130437003,0.162850442839235,56.3744206020364
"X1.1366","MCHI US Equity_EWH US Equity",2017-06-28,"act_1",1.46591565103993,0.986546886376923,0.978316716503234,0.966602897948865,1.00841258228021,1.01211854276376,1.02063307328209,0.989479130441121,0.00435783508390131,-0.113227998592839,145.582631935078,0.16244738816948,61.354893972304
"X1.1367","MCHI US Equity_EWH US Equity",2017-06-29,"act_1",1.45220628995898,0.996305732141115,0.988008726364003,0.975922832489889,1.00839770495514,1.01238406713293,1.02088576983,0.998977486801176,-0.00222776816863379,-0.0955233107494165,44.7027814678002,0.166482775490841,53.5009048483544
"X1.1368","MCHI US Equity_EWH US Equity",2017-06-30,"act_1",1.4569994680728,0.993623218704107,0.985237612104651,0.972937454076851,1.00851125301798,1.01264229059767,1.02126114534966,0.996265612145424,-0.00891618296712493,-0.0581429231312957,68.7814019195363,0.176505367493914,55.6390301549647
"X1.1369","MCHI US Equity_EWH US Equity",2017-07-03,"act_1",1.47170959002064,0.985525764422462,0.975966883481778,0.963483341799482,1.00979426771796,1.01295667619845,1.02287784507183,0.98813332006857,0.0195033000616609,0.00628215941096376,142.274203107698,0.19995996412454,61.4913064980719
"X1.1370","MCHI US Equity_EWH US Equity",2017-07-05,"act_1",1.47843726205547,0.983122149051627,0.972140831056863,0.959380401357289,1.0112960156018,1.01330069874423,1.02474695924656,0.985818551743219,0.0214377939826624,0.0984544600918245,160.966731708387,0.22979992708862,63.8408080279807
"X1.1371","MCHI US Equity_EWH US Equity",2017-07-06,"act_1",1.46883007583843,0.991551091344376,0.978926790150574,0.965917610971381,1.01289606262779,1.01346820787967,1.02653795735976,0.993297634558133,-0.00287951418220844,0.197006272490447,96.3625052999651,0.233690754615623,58.3645699847482
"X1.1372","MCHI US Equity_EWH US Equity",2017-07-07,"act_1",1.46437340686246,0.996236261064276,0.982429128092033,0.969098721493245,1.01405407532965,1.01375546815112,1.02800286386635,0.996811215399585,-0.0140638551930088,0.299147009657051,68.8788189789113,0.230841931459467,55.9662400620605
"X1.1373","MCHI US Equity_EWH US Equity",2017-07-10,"act_1",1.4640562244326,0.997642024607364,0.983339487781028,0.969474729185725,1.01454486167195,1.01430130995467,1.02905418220163,0.997423548118556,-0.00477385140582642,0.410457896410443,61.6725410594497,0.237670100836012,55.7905272096464
"X1.1374","MCHI US Equity_EWH US Equity",2017-07-11,"act_1",1.48004405154123,0.988762886338124,0.973620368893937,0.959193127030187,1.01555279442375,1.01504101880757,1.03082774310476,0.988429233236838,0.0156706446787687,0.520021847224498,134.47600634541,0.245609178976845,62.2279617184255
"X1.1375","MCHI US Equity_EWH US Equity",2017-07-12,"act_1",1.49839636096415,0.978795182486665,0.962800095748542,0.947735352151067,1.01661309217641,1.01589551720666,1.03277268307561,0.97947991985441,0.0343401365315477,0.624405401019993,200.32324398203,0.3086871540925,67.9899211358139
"X1.1376","MCHI US Equity_EWH US Equity",2017-07-13,"act_1",1.49398452056105,0.983563931105676,0.966757065184423,0.95084838386483,1.0173847872713,1.01673103892224,1.03440669174603,0.984722740007592,0.0139404690198228,0.719935604365256,159.469040811051,0.310224600498733,65.4068477368737
"X1.1377","MCHI US Equity_EWH US Equity",2017-07-14,"act_1",1.50926377653479,0.97588775555709,0.95831087792941,0.94157248567022,1.0183415194719,1.01777706179177,1.03644463958868,0.978119919365184,0.0108674155706396,0.819555618415811,201.315932576651,0.34751435251845,69.7002220347674
"X1.1378","MCHI US Equity_EWH US Equity",2017-07-17,"act_1",1.50795703338807,0.978931253714864,0.960714421463594,0.942738980111963,1.01896175579786,1.01906725162621,1.03839055599314,0.981771854208452,0.0139725128270183,0.907084742472926,165.292492042299,0.360261384114212,68.912488643239
"X1.1379","MCHI US Equity_EWH US Equity",2017-07-18,"act_1",1.51392602850804,0.97787848799814,0.958478376848764,0.939405483082882,1.02024053084344,1.02030315354695,1.04095463099598,0.980847530775589,0.00466225197325087,0.987007751579116,158.514808375157,0.383371898115486,70.5497919432528
"X1.1380","MCHI US Equity_EWH US Equity",2017-07-19,"act_2",1.53012453489773,0.970523647374046,0.950037416549788,0.929901039397206,1.02156360419851,1.02165432266388,1.0436848721055,0.974402037160431,0.0221675015096605,1.07350592572207,180.856868756926,0.459947089798086,74.4781711471699
"X1.1381","MCHI US Equity_EWH US Equity",2017-07-20,"act_1",1.52001523588413,0.980164873029297,0.957840295543666,0.936493706950824,1.02330720224394,1.02279416127882,1.04663263164967,0.983431568022037,0.00608920737609209,1.15768059314986,125.245031990164,0.473834817316769,68.3504736362497
"X1.1382","MCHI US Equity_EWH US Equity",2017-07-21,"act_1",1.5152775986624,0.985976606276864,0.962156784410539,0.939808562942722,1.02475669480512,1.02377954654705,1.04912494432864,0.988305499758464,-0.0148469362353247,1.24164781573409,95.8515378344572,0.467290990784064,65.6254754303832
"X1.1383","MCHI US Equity_EWH US Equity",2017-07-24,"act_1",1.5171716398246,0.986886067644478,0.962352476644772,0.93897967801978,1.02549335258661,1.02489169805494,1.05101962347655,0.988795470308852,-0.00284359605953344,1.32681178507553,89.6701543409581,0.487413290384937,66.2055480866098
"X1.1384","MCHI US Equity_EWH US Equity",2017-07-25,"act_1",1.51550536806536,0.989718220095007,0.964673093256891,0.940346898054492,1.0259622943909,1.02586938421632,1.05250330717596,0.991231615880536,0.000227769402953992,1.41142143142135,76.2607061807545,0.486895633047728,65.163728015291
"X1.1385","MCHI US Equity_EWH US Equity",2017-07-26,"act_2",1.52979508288908,0.983319880951599,0.957030804702646,0.931976296009619,1.02746941490261,1.02688320378995,1.05509108457137,0.984376241918565,0.0126234430644823,1.50782930912933,106.723986973284,0.46063105544299,69.5841231070058
"X1.1386","MCHI US Equity_EWH US Equity",2017-07-27,"act_2",1.52391687705651,0.989903745087769,0.961866556304563,0.935924844299251,1.02914873024687,1.02771772986188,1.05767439673955,0.989750173583875,0.0084115089911514,1.59249452758896,82.1668882482007,0.410469253805495,65.8807791255599
"X1.1387","MCHI US Equity_EWH US Equity",2017-07-28,"act_2",1.530410472439,0.988800482090483,0.95908431970697,0.93232188463859,1.03098388929202,1.02870514519645,1.06057843152935,0.987477206054142,0.000615389549919243,1.6621744836756,94.1708428776411,0.412558190144734,67.9124157549169
"X1.1388","MCHI US Equity_EWH US Equity",2017-07-31,"act_1",1.52733347170241,0.993004119119651,0.962343331005903,0.934587020224316,1.03186055031077,1.02969901162861,1.06250578879355,0.990871053406242,0.00341659464589927,1.71323853492321,79.2871015959021,0.356425693794874,65.9096820579344
"X1.1389","MCHI US Equity_EWH US Equity",2017-08-01,"act_1",1.52380804933018,0.99649266844,0.965598670804082,0.937144163038368,1.03199465634122,1.03036299951275,1.06332910958888,0.994075027877562,-0.00660242310882198,1.73407619075499,63.3452740572441,0.372025300534196,63.5956484348062
"X1.1390","MCHI US Equity_EWH US Equity",2017-08-02,"act_1",1.50998696679847,1.006370660512,0.975056170849966,0.946082290925959,1.03211557507988,1.03062511601993,1.06372423431267,1.0027507217622,-0.0173465049039372,1.73709735441021,10.6706370783609,0.351031659309514,55.3858110396164
"X1.1391","MCHI US Equity_EWH US Equity",2017-08-03,"act_1",1.50522833668243,1.00936070522454,0.978844330701057,0.949421512877176,1.03117592201983,1.03099025819914,1.06313233009196,1.00513137623123,-0.0185797126477483,1.72042766529999,-16.9857035839234,0.353584037880686,52.8557890934868
"X1.1392","MCHI US Equity_EWH US Equity",2017-08-04,"act_1",1.5122868307554,1.0048540896962,0.975150805491142,0.945342667873105,1.03046019552852,1.03153156906067,1.0629522223481,1.00038132911023,0.00229986395693316,1.67534471953422,4.69421398444122,0.343389984506168,56.0619226301877
"X1.1393","MCHI US Equity_EWH US Equity",2017-08-07,"act_2",1.53256410199884,0.992427589591974,0.963203524666819,0.933249411827983,1.03034048794128,1.03209657832001,1.06341089210876,0.988859293653037,0.0273357653164077,1.60792311565894,115.131241516484,0.333580091594593,63.6993889953042
"X1.1394","MCHI US Equity_EWH US Equity",2017-08-08,"act_2",1.53985997076313,0.988177051686,0.95966187551405,0.929285240805581,1.02971377409015,1.03268817083777,1.06337323385161,0.98628419440779,0.0275731400077222,1.5172286697056,150.927695388406,0.370300828576806,65.990077764024
"X1.1395","MCHI US Equity_EWH US Equity",2017-08-09,"act_1",1.53134552051904,0.994199918674995,0.966000761300541,0.934871035435751,1.02919165129486,1.03329841730553,1.06346210438704,0.99286563767581,-0.00121858147980047,1.41520099011846,83.8344228011939,0.357906362283576,61.1411052898719
"X1.1396","MCHI US Equity_EWH US Equity",2017-08-10,"act_1",1.51594787096427,1.00432969874346,0.976838244397565,0.944766375848788,1.02814330264357,1.03394687762884,1.06304555752332,1.00255691223935,-0.0239120997988562,1.30532323828887,-36.8642533539887,0.313084738755105,53.4868860809935
"X1.1397","MCHI US Equity_EWH US Equity",2017-08-11,"act_1",1.51524715315392,1.0047034254801,0.978274927519159,0.945610573307329,1.02701540969466,1.03454313555059,1.06249174220429,1.00261780066976,-0.016098367365118,1.17380489253031,-46.2971184471064,0.3323129158717,53.1607251670258
"X1.1398","MCHI US Equity_EWH US Equity",2017-08-14,"act_1",1.52242811586914,1.00028925591624,0.974808118652198,0.941608289838346,1.02613964407608,1.03525864116973,1.06231993357659,0.99817018092343,0.00648024490487065,1.03414706058839,7.23347986209349,0.331653865809276,56.1141970990248
"X1.1399","MCHI US Equity_EWH US Equity",2017-08-15,"act_1",1.52854224789639,0.99622957827343,0.972021258114984,0.938318486265284,1.02490513448789,1.03591826479285,1.06171794849598,0.994953854426463,0.0132950947424648,0.887908464723999,55.5844995538477,0.336801091457635,58.5128797787585
"X1.1400","MCHI US Equity_EWH US Equity",2017-08-16,"act_1",1.54413970620867,0.987102061207887,0.963630386648312,0.929369463996268,1.02435754920641,1.03686469588179,1.06212017873212,0.986916591207489,0.0217115903395306,0.753918594152762,172.993280817163,0.339034291466412,63.929242258503
"X1.1401","MCHI US Equity_EWH US Equity",2017-08-17,"act_1",1.54398840878008,0.987826936208921,0.965054062839154,0.929985730967826,1.02359751048845,1.03770846229526,1.06219579861822,0.988744860386086,0.0154461608836918,0.643773299091187,146.573436371295,0.271540347700451,63.8421730715449
"X1.1402","MCHI US Equity_EWH US Equity",2017-08-18,"act_1",1.54997823944726,0.985053069739958,0.962488469684226,0.926952850574065,1.02344402116644,1.03833595105528,1.0626787210697,0.986934041726858,0.00583853323858774,0.557577190973461,162.935167144717,0.247708649531009,65.8265382112577
"X1.1403","MCHI US Equity_EWH US Equity",2017-08-21,"act_1",1.56218268122147,0.979112037483858,0.95649303364826,0.920342532305754,1.02364785005211,1.03927939878204,1.06385612216668,0.981993864048965,0.0181942724413924,0.499725286757788,204.76548570154,0.310134277732276,69.4994839527575
"X1.1404","MCHI US Equity_EWH US Equity",2017-08-22,"act_2",1.56882651006189,0.977644553183298,0.954022740669523,0.917084304885253,1.02476021954906,1.04027812447285,1.06603563922689,0.980790519511422,0.0188482706146271,0.467387125009525,201.103339022423,0.286309561471102,71.3074093241934
"X1.1405","MCHI US Equity_EWH US Equity",2017-08-23,"act_2",1.58051758519657,0.973815483188968,0.948820893636694,0.910953882635202,1.02634279000378,1.0415685269291,1.06900634790855,0.977064204329906,0.0183349039751026,0.455783669803317,201.883359737139,0.344506014743568,74.2049550636296
"X1.1406","MCHI US Equity_EWH US Equity",2017-08-24,"act_2",1.58130298854266,0.976449315950586,0.950195445716821,0.911030019574314,1.02762996849975,1.04299026958608,1.07180805788029,0.979701726318135,0.0124764784807696,0.476972075457861,166.298011015287,0.348932224990862,74.3920484158538
"X1.1407","MCHI US Equity_EWH US Equity",2017-08-25,"act_2",1.57606241927873,0.981667493121237,0.95523724660461,0.914576094775477,1.02766877716564,1.04445901446737,1.07335791819732,0.985231423740657,-0.00445516591784223,0.526795094448881,125.165003575198,0.350101942469836,70.706905783995
"X1.1408","MCHI US Equity_EWH US Equity",2017-08-28,"act_2",1.5661230195713,0.989095464938444,0.963035604293697,0.920914810808906,1.02706012169079,1.04573799116966,1.07403578846739,0.992619635622127,-0.0151799689713608,0.611969252707517,81.8865626583919,0.360485709939613,64.210132327036
"X1.1409","MCHI US Equity_EWH US Equity",2017-08-29,"act_2",1.56766180092429,0.989779297618767,0.963723256568375,0.920602551633918,1.02703684991807,1.04683965393961,1.07514290055146,0.992759262294384,-0.00840061835443984,0.722350965305388,77.847186920733,0.375745513309139,64.7501336303804
"X1.1410","MCHI US Equity_EWH US Equity",2017-08-30,"act_2",1.57348989354996,0.988725346804156,0.961841236164524,0.917814510479042,1.02795067380022,1.04796908872415,1.07726053087579,0.990537866691525,0.00736687397866831,0.847691490800116,86.3278896307383,0.373732610834639,66.7937029673814
"X1.1411","MCHI US Equity_EWH US Equity",2017-08-31,"act_2",1.56745083321811,0.994913615109432,0.967001621218206,0.921974371184097,1.02886447476279,1.04883785432808,1.07911200810458,0.995106975054959,-0.000210967706179899,0.977253974896961,60.417327851295,0.366274072236149,62.7351567451305
"X1.1412","MCHI US Equity_EWH US Equity",2017-09-01,"act_1",1.56100093584142,1.00078951942962,0.972359152344448,0.926342814416053,1.02923854526038,1.04967527918636,1.08036625734555,0.999322835236003,-0.0124889577085461,1.08681661402741,33.5207762573485,0.358028125390786,58.6371210710851
"X1.1413","MCHI US Equity_EWH US Equity",2017-09-05,"act_1",1.5559317329762,1.00530745343778,0.976746501203929,0.929885738550488,1.02924090559694,1.05039410834119,1.08110858330278,1.00223479918166,-0.0115191002419142,1.17922020398411,12.2034337720716,0.374269259963726,55.5650047645456
