"","date","PX_LAST","PX_VOLUME","TOT_RETURN_INDEX_NET_DVDS","etf"
"21809",2017-04-17,33.22,4119747,35.0585,"EWT US Equity"
"21810",2017-04-18,32.86,3534567,34.6786,"EWT US Equity"
"21811",2017-04-19,32.52,6017716,34.3198,"EWT US Equity"
"21812",2017-04-20,32.77,2910805,34.5836,"EWT US Equity"
"21813",2017-04-21,32.96,2819120,34.7841,"EWT US Equity"
"21814",2017-04-24,33.37,3552531,35.2168,"EWT US Equity"
"21815",2017-04-25,33.74,3461544,35.6073,"EWT US Equity"
"21816",2017-04-26,33.73,4747539,35.5967,"EWT US Equity"
"21817",2017-04-27,33.57,5966230,35.4279,"EWT US Equity"
"21818",2017-04-28,33.76,3458163,35.6284,"EWT US Equity"
"21819",2017-05-01,33.88,2596518,35.755,"EWT US Equity"
"21820",2017-05-02,34.36,4028631,36.2616,"EWT US Equity"
"21821",2017-05-03,34.29,3694132,36.1877,"EWT US Equity"
"21822",2017-05-04,34.11,5854168,35.9978,"EWT US Equity"
"21823",2017-05-05,34.2,2883661,36.0928,"EWT US Equity"
"21824",2017-05-08,34.07,2694767,35.9556,"EWT US Equity"
"21825",2017-05-09,34.3,3909168,36.1983,"EWT US Equity"
"21826",2017-05-10,34.33,2023659,36.2299,"EWT US Equity"
"21827",2017-05-11,34.43,2706913,36.3355,"EWT US Equity"
"21828",2017-05-12,34.44,1783826,36.346,"EWT US Equity"
"21829",2017-05-15,34.71,2761807,36.631,"EWT US Equity"
"21830",2017-05-16,34.55,3576613,36.4621,"EWT US Equity"
"21831",2017-05-17,34.03,6633574,35.9133,"EWT US Equity"
"21832",2017-05-18,34.09,5994107,35.9767,"EWT US Equity"
"21833",2017-05-19,34.52,5207221,36.4305,"EWT US Equity"
"21834",2017-05-22,34.57,2285843,36.4832,"EWT US Equity"
"21835",2017-05-23,34.47,1913286,36.3777,"EWT US Equity"
"21836",2017-05-24,34.63,3069526,36.5466,"EWT US Equity"
"21837",2017-05-25,34.83,3862889,36.7576,"EWT US Equity"
"21838",2017-05-26,34.71,2452855,36.631,"EWT US Equity"
"21839",2017-05-30,34.7,2928457,36.6204,"EWT US Equity"
"21840",2017-05-31,34.38,3286598,36.2827,"EWT US Equity"
"21841",2017-06-01,34.74,2582209,36.6626,"EWT US Equity"
"21842",2017-06-02,34.95,1991641,36.8843,"EWT US Equity"
"21843",2017-06-05,35.16,1933071,37.1059,"EWT US Equity"
"21844",2017-06-06,35.12,2623150,37.0637,"EWT US Equity"
"21845",2017-06-07,35.08,2793581,37.0215,"EWT US Equity"
"21846",2017-06-08,35.24,4264717,37.1903,"EWT US Equity"
"21847",2017-06-09,34.78,6082865,36.7049,"EWT US Equity"
"21848",2017-06-12,34.54,6750784,36.4516,"EWT US Equity"
"21849",2017-06-13,34.72,3601820,36.6415,"EWT US Equity"
"21850",2017-06-14,34.57,4161026,36.4832,"EWT US Equity"
"21851",2017-06-15,34.37,8714222,36.2722,"EWT US Equity"
"21852",2017-06-16,34.53,4264596,36.441,"EWT US Equity"
"21853",2017-06-19,35.06,3935044,37.0003,"EWT US Equity"
"21854",2017-06-20,35.05,4444341,36.9898,"EWT US Equity"
"21855",2017-06-21,35.35,4733306,37.3064,"EWT US Equity"
"21856",2017-06-22,35.45,3988766,37.4119,"EWT US Equity"
"21857",2017-06-23,35.59,2780261,37.5597,"EWT US Equity"
"21858",2017-06-26,36.31,5196301,38.3195,"EWT US Equity"
"21859",2017-06-27,35.91,3759895,37.8974,"EWT US Equity"
"21860",2017-06-28,36,4151113,37.9924,"EWT US Equity"
"21861",2017-06-29,35.61,5986277,37.5808,"EWT US Equity"
"21862",2017-06-30,35.76,3624053,37.7391,"EWT US Equity"
"21863",2017-07-03,35.82,1715986,37.8024,"EWT US Equity"
"21864",2017-07-05,35.92,4583346,37.9079,"EWT US Equity"
"21865",2017-07-06,35.37,4268349,37.3275,"EWT US Equity"
"21866",2017-07-07,35.43,2709354,37.3908,"EWT US Equity"
"21867",2017-07-10,35.59,2613981,37.5597,"EWT US Equity"
"21868",2017-07-11,36.08,2481209,38.0768,"EWT US Equity"
"21869",2017-07-12,36.47,3404422,38.4884,"EWT US Equity"
"21870",2017-07-13,36.55,3674447,38.5728,"EWT US Equity"
"21871",2017-07-14,36.77,2862654,38.805,"EWT US Equity"
"21872",2017-07-17,36.51,2032653,38.5306,"EWT US Equity"
"21873",2017-07-18,36.64,2468678,38.6678,"EWT US Equity"
"21874",2017-07-19,36.89,1802600,38.9316,"EWT US Equity"
"21875",2017-07-20,36.62,8298456,38.6467,"EWT US Equity"
"21876",2017-07-21,36.39,2355706,38.404,"EWT US Equity"
"21877",2017-07-24,36.7,2280217,38.7311,"EWT US Equity"
"21878",2017-07-25,36.7,1624675,38.7311,"EWT US Equity"
"21879",2017-07-26,36.78,3142398,38.8155,"EWT US Equity"
"21880",2017-07-27,36.86,6435091,38.9,"EWT US Equity"
"21881",2017-07-28,36.66,4952772,38.6889,"EWT US Equity"
"21882",2017-07-31,36.6,4394083,38.6256,"EWT US Equity"
"21883",2017-08-01,36.75,2085844,38.7839,"EWT US Equity"
"21884",2017-08-02,37.02,4656267,39.0688,"EWT US Equity"
"21885",2017-08-03,36.91,2664787,38.9527,"EWT US Equity"
"21886",2017-08-04,37.1,1492315,39.1533,"EWT US Equity"
"21887",2017-08-07,37.42,1754390,39.491,"EWT US Equity"
"21888",2017-08-08,37.36,3247926,39.4276,"EWT US Equity"
"21889",2017-08-09,36.98,1993023,39.0266,"EWT US Equity"
"21890",2017-08-10,35.96,4292651,37.9502,"EWT US Equity"
"21891",2017-08-11,36.36,3437021,38.3723,"EWT US Equity"
"21892",2017-08-14,36.38,2186286,38.3934,"EWT US Equity"
"21893",2017-08-15,36.25,3206457,38.2562,"EWT US Equity"
"21894",2017-08-16,36.43,2788554,38.4462,"EWT US Equity"
"21895",2017-08-17,36.1,2461859,38.0979,"EWT US Equity"
"21896",2017-08-18,36.26,2364391,38.2668,"EWT US Equity"
"21897",2017-08-21,36.38,1829539,38.3934,"EWT US Equity"
"21898",2017-08-22,36.81,1903244,38.8472,"EWT US Equity"
"21899",2017-08-23,36.79,1930000,38.8261,"EWT US Equity"
"21900",2017-08-24,37.14,2265022,39.1955,"EWT US Equity"
"21901",2017-08-25,37.33,2572771,39.396,"EWT US Equity"
"21902",2017-08-28,37.3,2927463,39.3643,"EWT US Equity"
"21903",2017-08-29,37.22,2033843,39.2799,"EWT US Equity"
"21904",2017-08-30,37.43,2361167,39.5015,"EWT US Equity"
"21905",2017-08-31,37.48,2760000,39.5543,"EWT US Equity"
"21906",2017-09-01,37.68,2254544,39.7654,"EWT US Equity"
"21907",2017-09-05,37.42,4049219,39.491,"EWT US Equity"
"21908",2017-09-06,37.41,2673885,39.4804,"EWT US Equity"
"21909",2017-09-07,37.51,2053538,39.5859,"EWT US Equity"
"21910",2017-09-08,37.44,2642834,39.5121,"EWT US Equity"
"21911",2017-09-11,37.69,2760833,39.7759,"EWT US Equity"
"21912",2017-09-12,37.57,2097061,39.6493,"EWT US Equity"
"21913",2017-09-13,37.04,2182457,39.0899,"EWT US Equity"
"21914",2017-09-14,37.13,2040985,39.1849,"EWT US Equity"
"21915",2017-09-15,37.38,2469896,39.4487,"EWT US Equity"
"21916",2017-09-18,37.42,2934327,39.491,"EWT US Equity"
"21917",2017-09-19,37.26,2625713,39.3221,"EWT US Equity"
"21918",2017-09-20,36.74,4690653,38.7733,"EWT US Equity"
"21919",2017-09-21,37.08,3011724,39.1321,"EWT US Equity"
"21920",2017-09-22,36.53,4886892,38.5517,"EWT US Equity"
"21921",2017-09-25,35.93,4731400,37.9185,"EWT US Equity"
"21922",2017-09-26,35.97,4948853,37.9607,"EWT US Equity"
"21923",2017-09-27,35.97,4119237,37.9607,"EWT US Equity"
"21924",2017-09-28,35.81,4220617,37.7919,"EWT US Equity"
"21925",2017-09-29,36.1,3890439,38.0979,"EWT US Equity"
"21926",2017-10-02,36.29,3731441,38.2984,"EWT US Equity"
"21927",2017-10-03,36.35,2186351,38.3617,"EWT US Equity"
"21928",2017-10-04,36.28,1556983,38.2879,"EWT US Equity"
"21929",2017-10-05,36.64,2545229,38.6678,"EWT US Equity"
"21930",2017-10-06,36.55,1982805,38.5728,"EWT US Equity"
"21931",2017-10-09,36.62,1376606,38.6467,"EWT US Equity"
"21932",2017-10-10,36.86,2690295,38.9,"EWT US Equity"
"21933",2017-10-11,37.38,4035314,39.4487,"EWT US Equity"
"21934",2017-10-12,37.52,2409976,39.5965,"EWT US Equity"
"21935",2017-10-13,37.82,3202980,39.9131,"EWT US Equity"
"21936",2017-10-16,37.85,2029661,39.9448,"EWT US Equity"
"21937",2017-10-17,37.76,2419335,39.8498,"EWT US Equity"
"21938",2017-10-18,37.74,2153488,39.8287,"EWT US Equity"
"21939",2017-10-19,37.77,4201319,39.8603,"EWT US Equity"
"21940",2017-10-20,37.8,3490627,39.892,"EWT US Equity"
"21941",2017-10-23,37.57,1821083,39.6493,"EWT US Equity"
"21942",2017-10-24,37.6,2016030,39.6809,"EWT US Equity"
"21943",2017-10-25,37.54,3152134,39.6176,"EWT US Equity"
"21944",2017-10-26,37.55,1971135,39.6282,"EWT US Equity"
"21945",2017-10-27,37.93,3645827,40.0292,"EWT US Equity"
"21946",2017-10-30,37.9,2738032,39.9975,"EWT US Equity"
"21947",2017-10-31,38.1,1794999,40.2086,"EWT US Equity"
"21948",2017-11-01,38.03,5600249,40.1347,"EWT US Equity"
"21949",2017-11-02,37.94,2671512,40.0397,"EWT US Equity"
"21950",2017-11-03,37.91,3649216,40.0081,"EWT US Equity"
"21951",2017-11-06,37.99,2795162,40.0925,"EWT US Equity"
"21952",2017-11-07,37.9,3673278,39.9975,"EWT US Equity"
"21953",2017-11-08,37.97,2879472,40.0714,"EWT US Equity"
"21954",2017-11-09,37.6,4323260,39.6809,"EWT US Equity"
"21955",2017-11-10,37.56,3845519,39.6387,"EWT US Equity"
"21956",2017-11-13,37.55,2432409,39.6282,"EWT US Equity"
"21957",2017-11-14,37.44,2991169,39.5121,"EWT US Equity"
"21958",2017-11-15,37.23,4288192,39.2904,"EWT US Equity"
"21959",2017-11-16,37.67,3666971,39.7548,"EWT US Equity"
"21960",2017-11-17,37.77,3376861,39.8603,"EWT US Equity"
"21961",2017-11-20,37.7,2368298,39.7865,"EWT US Equity"
"21962",2017-11-21,38.2,3690866,40.3141,"EWT US Equity"
"21963",2017-11-22,38.32,2110870,40.4408,"EWT US Equity"
"21964",2017-11-24,38.4,1400102,40.5252,"EWT US Equity"
"21965",2017-11-27,37.63,2341104,39.7126,"EWT US Equity"
"21966",2017-11-28,37.74,4328011,39.8287,"EWT US Equity"
"21967",2017-11-29,37.3,9331898,39.3643,"EWT US Equity"
"21968",2017-11-30,37.1,10251972,39.1533,"EWT US Equity"
"21969",2017-12-01,37,7035510,39.0477,"EWT US Equity"
"21970",2017-12-04,36.94,6478147,38.9844,"EWT US Equity"
"21971",2017-12-05,36.78,4491890,38.8155,"EWT US Equity"
"21972",2017-12-06,36.01,4039469,38.0029,"EWT US Equity"
"21973",2017-12-07,36.04,3128009,38.0346,"EWT US Equity"
"21974",2017-12-08,36.28,2560827,38.2879,"EWT US Equity"
"21975",2017-12-11,36.53,2522598,38.5517,"EWT US Equity"
"21976",2017-12-12,36.35,2441479,38.3617,"EWT US Equity"
"21977",2017-12-13,36.66,2936808,38.6889,"EWT US Equity"
"21978",2017-12-14,36.52,2776766,38.5412,"EWT US Equity"
"21979",2017-12-15,36.57,2532131,38.5939,"EWT US Equity"
"21980",2017-12-18,36.68,2443148,38.71,"EWT US Equity"
"21981",2017-12-19,35.29,2905282,38.3184,"EWT US Equity"
"21982",2017-12-20,35.51,3962892,38.5573,"EWT US Equity"
"21983",2017-12-21,35.43,1777766,38.4704,"EWT US Equity"
"21984",2017-12-22,35.8,2054881,38.8721,"EWT US Equity"
"21985",2017-12-26,35.36,1902366,38.3944,"EWT US Equity"
"21986",2017-12-27,35.5,2620257,38.5464,"EWT US Equity"
"21987",2017-12-28,35.97,2294754,39.0567,"EWT US Equity"
"21988",2017-12-29,36.21,2914120,39.3173,"EWT US Equity"
"21989",2018-01-02,36.8,2288820,39.958,"EWT US Equity"
"21990",2018-01-03,37.17,3400464,40.3597,"EWT US Equity"
"21991",2018-01-04,37.16,3300094,40.3488,"EWT US Equity"
"21992",2018-01-05,37.46,3359438,40.6746,"EWT US Equity"
"21993",2018-01-08,37.36,7207979,40.566,"EWT US Equity"
"21994",2018-01-09,37.31,3462843,40.5117,"EWT US Equity"
"21995",2018-01-10,36.95,4606421,40.1208,"EWT US Equity"
"21996",2018-01-11,37.18,4156703,40.3706,"EWT US Equity"
"21997",2018-01-12,37.46,3182023,40.6746,"EWT US Equity"
"21998",2018-01-16,37.53,5506906,40.7506,"EWT US Equity"
"21999",2018-01-17,37.98,3999468,41.2392,"EWT US Equity"
"22000",2018-01-18,38.25,5422796,41.5324,"EWT US Equity"
"22001",2018-01-19,38.84,5011347,42.173,"EWT US Equity"
"22002",2018-01-22,39.32,6255964,42.6942,"EWT US Equity"
"22003",2018-01-23,39.17,4026052,42.5313,"EWT US Equity"
"22004",2018-01-24,39,5966640,42.3467,"EWT US Equity"
"22005",2018-01-25,39.11,5677664,42.4662,"EWT US Equity"
"22006",2018-01-26,39.17,4647756,42.5313,"EWT US Equity"
"22007",2018-01-29,38.84,4972049,42.173,"EWT US Equity"
"22008",2018-01-30,38.35,5896582,41.641,"EWT US Equity"
"22009",2018-01-31,38.64,8551309,41.9559,"EWT US Equity"
"22010",2018-02-01,38.54,6937284,41.8473,"EWT US Equity"
"22011",2018-02-02,37.76,6136338,41.0003,"EWT US Equity"
"22012",2018-02-05,36.76,14632707,39.9145,"EWT US Equity"
"22013",2018-02-06,37.14,18032255,40.3271,"EWT US Equity"
"22014",2018-02-07,36.49,9425377,39.6214,"EWT US Equity"
"22015",2018-02-08,35.2,12327266,38.2207,"EWT US Equity"
"22016",2018-02-09,35.92,17488206,39.0024,"EWT US Equity"
"22017",2018-02-12,36.3,7110657,39.415,"EWT US Equity"
"22018",2018-02-13,36.47,4456592,39.5996,"EWT US Equity"
"22019",2018-02-14,37.06,5781098,40.2403,"EWT US Equity"
"22020",2018-02-15,37.73,5380402,40.9678,"EWT US Equity"
"22021",2018-02-16,37.79,4624960,41.0329,"EWT US Equity"
"22022",2018-02-20,37.21,6047679,40.4031,"EWT US Equity"
"22023",2018-02-21,37.08,7781153,40.262,"EWT US Equity"
"22024",2018-02-22,36.97,4710876,40.1425,"EWT US Equity"
"22025",2018-02-23,37.67,3519600,40.9026,"EWT US Equity"
"22026",2018-02-26,37.92,2913640,41.1741,"EWT US Equity"
"22027",2018-02-27,37.18,5713269,40.3706,"EWT US Equity"
"22028",2018-02-28,36.65,3671021,39.7951,"EWT US Equity"
"22029",2018-03-01,36.8,8415515,39.958,"EWT US Equity"
"22030",2018-03-02,37.03,4333702,40.2077,"EWT US Equity"
"22031",2018-03-05,37.1,5623774,40.2837,"EWT US Equity"
"22032",2018-03-06,37.5,4395515,40.718,"EWT US Equity"
"22033",2018-03-07,37.53,3693188,40.7506,"EWT US Equity"
"22034",2018-03-08,37.64,2912543,40.87,"EWT US Equity"
"22035",2018-03-09,38.19,4408343,41.4672,"EWT US Equity"
"22036",2018-03-12,38.53,5955727,41.8364,"EWT US Equity"
"22037",2018-03-13,38.51,5001063,41.8147,"EWT US Equity"
"22038",2018-03-14,38.49,6473445,41.793,"EWT US Equity"
"22039",2018-03-15,38.59,3804651,41.9016,"EWT US Equity"
"22040",2018-03-16,38.48,4059529,41.7821,"EWT US Equity"
"22041",2018-03-19,38.23,5131174,41.5107,"EWT US Equity"
"22042",2018-03-20,38.51,2964512,41.8147,"EWT US Equity"
"22043",2018-03-21,38.68,3827608,41.9993,"EWT US Equity"
"22044",2018-03-22,37.81,7050504,41.0546,"EWT US Equity"
"22045",2018-03-23,37.12,6235920,40.3054,"EWT US Equity"
"22046",2018-03-26,38.41,4579795,41.7061,"EWT US Equity"
"22047",2018-03-27,37.89,7204092,41.1415,"EWT US Equity"
"22048",2018-03-28,37.72,7888794,40.9569,"EWT US Equity"
"22049",2018-03-29,38.34,5613523,41.6301,"EWT US Equity"
"22050",2018-04-02,37.45,6781525,40.6637,"EWT US Equity"
"22051",2018-04-03,37.94,4799305,41.1958,"EWT US Equity"
"22052",2018-04-04,38.09,4136746,41.3587,"EWT US Equity"
"22053",2018-04-05,38.22,4141562,41.4998,"EWT US Equity"
"22054",2018-04-06,37.49,4697131,40.7072,"EWT US Equity"
"22055",2018-04-09,37.73,6385373,40.9678,"EWT US Equity"
"22056",2018-04-10,38.22,4282360,41.4998,"EWT US Equity"
"22057",2018-04-11,38.16,2861509,41.4347,"EWT US Equity"
"22058",2018-04-12,38.13,4617796,41.4021,"EWT US Equity"
"22059",2018-04-13,37.87,3184181,41.1198,"EWT US Equity"
"22060",2018-04-16,38.05,3796289,41.3152,"EWT US Equity"
"22061",2018-04-17,37.59,2728643,40.8157,"EWT US Equity"
"22062",2018-04-18,37.79,4202835,41.0329,"EWT US Equity"
"22063",2018-04-19,37.4,8312381,40.6094,"EWT US Equity"
"22064",2018-04-20,36.78,6151007,39.9362,"EWT US Equity"
"22065",2018-04-23,36.48,3569604,39.6105,"EWT US Equity"
"22066",2018-04-24,35.81,8909596,38.883,"EWT US Equity"
"22067",2018-04-25,35.92,5580808,39.0024,"EWT US Equity"
"22068",2018-04-26,36.07,5342543,39.1653,"EWT US Equity"
"22069",2018-04-27,36.28,2796180,39.3933,"EWT US Equity"
"22070",2018-04-30,36.3,5060186,39.415,"EWT US Equity"
"22071",2018-05-01,36.15,3444861,39.2522,"EWT US Equity"
"22072",2018-05-02,35.9,5040456,38.9807,"EWT US Equity"
"22073",2018-05-03,35.74,5022460,38.807,"EWT US Equity"
"22074",2018-05-04,36.07,3746111,39.1653,"EWT US Equity"
"22075",2018-05-07,35.94,4121484,39.0242,"EWT US Equity"
"22076",2018-05-08,36.25,3209115,39.3608,"EWT US Equity"
"22077",2018-05-09,36.35,2641791,39.4693,"EWT US Equity"
"22078",2018-05-10,37.07,8183041,40.2511,"EWT US Equity"
"22079",2018-05-11,37.29,4579229,40.49,"EWT US Equity"
"22080",2018-05-14,37.48,3350782,40.6963,"EWT US Equity"
"22081",2018-05-15,36.81,4656910,39.9688,"EWT US Equity"
"22082",2018-05-16,37.27,6565716,40.4683,"EWT US Equity"
"22083",2018-05-17,36.82,3608494,39.9797,"EWT US Equity"
"22084",2018-05-18,36.68,4947214,39.8277,"EWT US Equity"
"22085",2018-05-21,37.23,2361453,40.4249,"EWT US Equity"
"22086",2018-05-22,37.17,3346627,40.3597,"EWT US Equity"
"22087",2018-05-23,37,4765103,40.1751,"EWT US Equity"
"22088",2018-05-24,37.04,5110530,40.2185,"EWT US Equity"
"22089",2018-05-25,37.11,4717321,40.2946,"EWT US Equity"
"22090",2018-05-29,36.54,6094504,39.6756,"EWT US Equity"
"22091",2018-05-30,36.84,6804877,40.0014,"EWT US Equity"
"22092",2018-05-31,36.63,7621884,39.7734,"EWT US Equity"
"22093",2018-06-01,37.28,4271034,40.4791,"EWT US Equity"
"22094",2018-06-04,37.9,3272857,41.1523,"EWT US Equity"
"22095",2018-06-05,37.65,5506142,40.8809,"EWT US Equity"
"22096",2018-06-06,38.45,5446398,41.7495,"EWT US Equity"
"22097",2018-06-07,38.07,9060396,41.3369,"EWT US Equity"
"22098",2018-06-08,37.66,4273183,40.8918,"EWT US Equity"
"22099",2018-06-11,37.76,3809229,41.0003,"EWT US Equity"
"22100",2018-06-12,37.5,4121777,40.718,"EWT US Equity"
"22101",2018-06-13,37.49,6837091,40.7072,"EWT US Equity"
"22102",2018-06-14,37,4922318,40.1751,"EWT US Equity"
"22103",2018-06-15,36.76,5603128,39.9145,"EWT US Equity"
"22104",2018-06-18,36.24,5720598,39.3499,"EWT US Equity"
"22105",2018-06-19,36.05,7118783,39.1436,"EWT US Equity"
"22106",2018-06-20,36.46,5963327,39.5888,"EWT US Equity"
"22107",2018-06-21,35.85,6706717,38.9264,"EWT US Equity"
"22108",2018-06-22,36.04,3392263,39.1327,"EWT US Equity"
"22109",2018-06-25,35.68,6776973,38.7418,"EWT US Equity"
"22110",2018-06-26,35.64,4428949,38.6984,"EWT US Equity"
"22111",2018-06-27,35.17,7838370,38.1881,"EWT US Equity"
"22112",2018-06-28,35.32,6880805,38.3509,"EWT US Equity"
"22113",2018-06-29,36,5133875,39.0893,"EWT US Equity"
"22114",2018-07-02,35.7,4585752,38.7636,"EWT US Equity"
"22115",2018-07-03,35.57,2509449,38.6224,"EWT US Equity"
"22116",2018-07-05,35.29,5404780,38.3184,"EWT US Equity"
"22117",2018-07-06,35.53,6057580,38.579,"EWT US Equity"
"22118",2018-07-09,36.33,4001954,39.4476,"EWT US Equity"
"22119",2018-07-10,36.31,3429637,39.4259,"EWT US Equity"
"22120",2018-07-11,35.62,4276784,38.6767,"EWT US Equity"
"22121",2018-07-12,36.29,3957905,39.4042,"EWT US Equity"
"22122",2018-07-13,36.42,4111771,39.5453,"EWT US Equity"
"22123",2018-07-16,36.41,3391432,39.5345,"EWT US Equity"
"22124",2018-07-17,36.57,4638206,39.7082,"EWT US Equity"
"22125",2018-07-18,36.69,4088810,39.8385,"EWT US Equity"
"22126",2018-07-19,36.66,6140062,39.8059,"EWT US Equity"
"22127",2018-07-20,37.27,6259485,40.4683,"EWT US Equity"
"22128",2018-07-23,37.03,3870118,40.2077,"EWT US Equity"
"22129",2018-07-24,37.18,5640553,40.3706,"EWT US Equity"
"22130",2018-07-25,37.59,5171815,40.8157,"EWT US Equity"
"22131",2018-07-26,37.5,14152282,40.718,"EWT US Equity"
"22132",2018-07-27,37.69,5491902,40.9243,"EWT US Equity"
"22133",2018-07-30,37.55,5442550,40.7723,"EWT US Equity"
"22134",2018-07-31,37.8,5253114,41.0438,"EWT US Equity"
"22135",2018-08-01,37.81,3944864,41.0546,"EWT US Equity"
"22136",2018-08-02,37.4,4166936,40.6094,"EWT US Equity"
"22137",2018-08-03,37.74,3481604,40.9786,"EWT US Equity"
"22138",2018-08-06,37.68,2842759,40.9135,"EWT US Equity"
"22139",2018-08-07,37.72,3394040,40.9569,"EWT US Equity"
"22140",2018-08-08,37.95,2863508,41.2066,"EWT US Equity"
"22141",2018-08-09,37.73,2626975,40.9678,"EWT US Equity"
"22142",2018-08-10,37.32,5959385,40.5226,"EWT US Equity"
"22143",2018-08-13,36.53,4584601,39.6648,"EWT US Equity"
"22144",2018-08-14,36.92,3735554,40.0883,"EWT US Equity"
"22145",2018-08-15,36.16,6634286,39.263,"EWT US Equity"
"22146",2018-08-16,36.52,5474414,39.6539,"EWT US Equity"
"22147",2018-08-17,36.53,4777590,39.6648,"EWT US Equity"
"22148",2018-08-20,36.6,3409670,39.7408,"EWT US Equity"
"22149",2018-08-21,37.08,5332006,40.262,"EWT US Equity"
"22150",2018-08-22,37.07,5933772,40.2511,"EWT US Equity"
"22151",2018-08-23,36.93,3471544,40.0991,"EWT US Equity"
"22152",2018-08-24,37.18,4641153,40.3706,"EWT US Equity"
"22153",2018-08-27,37.51,4083863,40.7289,"EWT US Equity"
"22154",2018-08-28,37.78,4851361,41.0221,"EWT US Equity"
"22155",2018-08-29,38.24,3404289,41.5215,"EWT US Equity"
"22156",2018-08-30,37.61,9703150,40.8375,"EWT US Equity"
"22157",2018-08-31,37.93,4516279,41.1849,"EWT US Equity"
"22158",2018-09-04,37.58,6111586,40.8049,"EWT US Equity"
"22159",2018-09-05,37.35,5722852,40.5552,"EWT US Equity"
"22160",2018-09-06,37.24,4132227,40.4357,"EWT US Equity"
"22161",2018-09-07,37.02,5582763,40.1968,"EWT US Equity"
"22162",2018-09-10,36.58,3114737,39.7191,"EWT US Equity"
"22163",2018-09-11,36.78,5376678,39.9362,"EWT US Equity"
"22164",2018-09-12,36.64,8113306,39.7842,"EWT US Equity"
"22165",2018-09-13,36.7,6291938,39.8494,"EWT US Equity"
"22166",2018-09-14,37.07,6256875,40.2511,"EWT US Equity"
"22167",2018-09-17,36.78,4171622,39.9362,"EWT US Equity"
"22168",2018-09-18,36.83,4036878,39.9905,"EWT US Equity"
"22169",2018-09-19,37.09,3460648,40.2728,"EWT US Equity"
"22170",2018-09-20,37.19,3771375,40.3814,"EWT US Equity"
"22171",2018-09-21,37.47,5580526,40.6854,"EWT US Equity"
"22172",2018-09-24,37.43,4582082,40.642,"EWT US Equity"
"22173",2018-09-25,37.5,4684833,40.718,"EWT US Equity"
"22174",2018-09-26,37.33,6157866,40.5334,"EWT US Equity"
"22175",2018-09-27,37.81,4366892,41.0546,"EWT US Equity"
"22176",2018-09-28,37.7,3850746,40.9352,"EWT US Equity"
"22177",2018-10-01,37.83,3778511,41.0763,"EWT US Equity"
